user_id,date_served,marketing_channel,variant,language_displayed,converted
a10103,1/29/18,House Ads,personalization,English,False
a10104,1/29/18,Push,personalization,English,False
a10105,1/29/18,Facebook,personalization,English,False
a10106,1/30/18,Instagram,personalization,English,False
a10107,1/30/18,Instagram,personalization,English,False
a10108,1/30/18,Facebook,personalization,English,False
a10109,1/30/18,House Ads,personalization,English,False
a10110,1/30/18,House Ads,personalization,English,False
a10111,1/30/18,House Ads,personalization,English,False
a10112,1/30/18,House Ads,personalization,English,False
a10113,1/31/18,Push,personalization,English,False
a10114,1/31/18,House Ads,personalization,English,False
a10115,1/31/18,House Ads,personalization,English,False
a10116,1/31/18,House Ads,personalization,English,False
a10117,1/31/18,Push,personalization,English,False
a10118,1/31/18,Facebook,personalization,English,False
a10119,1/31/18,Instagram,personalization,English,False
a10120,1/1/18,Instagram,personalization,English,False
a10121,1/1/18,Facebook,personalization,English,False
a10122,1/1/18,House Ads,personalization,English,False
a10123,1/1/18,House Ads,personalization,English,False
a10124,1/1/18,House Ads,personalization,English,False
a10125,1/1/18,House Ads,personalization,English,False
a10126,1/1/18,Push,personalization,English,False
a10127,1/2/18,House Ads,personalization,English,False
a10128,1/2/18,House Ads,personalization,English,False
a10129,1/2/18,House Ads,personalization,English,False
a10130,1/2/18,Push,personalization,English,False
a10131,1/2/18,Facebook,personalization,English,False
a10132,1/2/18,Instagram,personalization,English,False
a10133,1/2/18,Instagram,personalization,English,False
a10134,1/3/18,Facebook,personalization,English,False
a10135,1/3/18,House Ads,personalization,English,False
a10136,1/3/18,House Ads,personalization,English,False
a10137,1/3/18,House Ads,personalization,English,False
a10138,1/3/18,House Ads,personalization,English,False
a10139,1/3/18,Push,personalization,English,False
a10140,1/3/18,House Ads,personalization,English,False
a10141,1/4/18,House Ads,personalization,English,False
a10142,1/4/18,House Ads,personalization,English,False
a10143,1/4/18,Push,personalization,English,False
a10144,1/4/18,Facebook,personalization,English,False
a10145,1/4/18,Instagram,personalization,English,False
a10146,1/4/18,Instagram,personalization,English,False
a10147,1/4/18,Facebook,personalization,English,False
a10148,1/5/18,House Ads,personalization,English,False
a10149,1/5/18,House Ads,personalization,English,False
a10150,1/5/18,House Ads,personalization,English,False
a10151,1/5/18,House Ads,personalization,English,False
a10152,1/5/18,Push,personalization,English,False
a10153,1/5/18,House Ads,personalization,English,False
a10154,1/5/18,House Ads,personalization,English,False
a10155,1/6/18,House Ads,personalization,English,False
a10156,1/6/18,Push,personalization,English,False
a10157,1/6/18,Facebook,personalization,English,False
a10158,1/6/18,Instagram,personalization,English,False
a10159,1/6/18,Instagram,personalization,English,False
a10160,1/6/18,Facebook,personalization,English,False
a10161,1/6/18,House Ads,personalization,English,False
a10162,1/7/18,House Ads,personalization,English,False
a10163,1/7/18,House Ads,personalization,English,False
a10164,1/7/18,House Ads,personalization,English,False
a10165,1/7/18,Push,personalization,English,False
a10166,1/7/18,House Ads,personalization,English,False
a10167,1/7/18,House Ads,personalization,English,False
a10168,1/8/18,House Ads,personalization,English,False
a10169,1/8/18,Push,personalization,English,False
a10170,1/8/18,Facebook,personalization,English,False
a10171,1/8/18,Instagram,personalization,English,False
a10172,1/8/18,Instagram,personalization,English,False
a10173,1/8/18,Facebook,personalization,English,False
a10174,1/8/18,House Ads,personalization,English,False
a10175,1/9/18,House Ads,personalization,English,False
a10176,1/9/18,House Ads,personalization,English,False
a10177,1/9/18,House Ads,personalization,English,False
a10178,1/9/18,Push,personalization,English,False
a10179,1/9/18,House Ads,personalization,English,False
a10180,1/9/18,House Ads,personalization,English,False
a10181,1/9/18,House Ads,personalization,English,False
a10182,1/10/18,Push,personalization,English,False
a10183,1/10/18,Facebook,personalization,English,False
a10184,1/10/18,Instagram,personalization,English,False
a10185,1/10/18,Instagram,personalization,English,False
a10186,1/10/18,Facebook,personalization,English,False
a10187,1/10/18,House Ads,personalization,English,False
a10188,1/10/18,House Ads,personalization,English,False
a10189,1/11/18,House Ads,personalization,English,False
a10190,1/11/18,House Ads,personalization,English,False
a10191,1/11/18,Push,personalization,English,False
a10192,1/11/18,House Ads,personalization,English,False
a10193,1/11/18,House Ads,personalization,English,False
a10194,1/11/18,House Ads,personalization,English,False
a10195,1/11/18,Push,personalization,English,False
a10196,1/12/18,Facebook,personalization,English,False
a10197,1/12/18,Instagram,personalization,English,False
a10198,1/12/18,Instagram,personalization,English,False
a10199,1/12/18,Facebook,personalization,English,False
a10200,1/12/18,House Ads,personalization,English,False
a10201,1/12/18,House Ads,personalization,English,False
a10202,1/12/18,House Ads,personalization,English,False
a10203,1/13/18,House Ads,personalization,English,False
a10204,1/13/18,Push,personalization,English,False
a10205,1/13/18,House Ads,personalization,English,False
a10206,1/13/18,House Ads,personalization,English,False
a10207,1/13/18,House Ads,personalization,English,False
a10208,1/13/18,Push,personalization,English,False
a10209,1/13/18,Facebook,personalization,English,False
a10210,1/14/18,Instagram,personalization,English,False
a10211,1/14/18,Instagram,personalization,English,False
a10212,1/14/18,Facebook,personalization,English,False
a10213,1/14/18,House Ads,personalization,English,False
a10214,1/14/18,House Ads,personalization,English,False
a10215,1/14/18,House Ads,personalization,English,False
a10216,1/14/18,House Ads,personalization,English,False
a10217,1/15/18,Push,personalization,English,False
a10218,1/15/18,House Ads,personalization,English,False
a10219,1/15/18,House Ads,personalization,English,False
a10220,1/15/18,House Ads,personalization,English,False
a10221,1/15/18,Push,personalization,English,False
a10222,1/15/18,Facebook,personalization,English,False
a10223,1/15/18,Instagram,personalization,English,False
a10224,1/16/18,Instagram,personalization,English,False
a10225,1/16/18,Facebook,personalization,English,False
a10226,1/16/18,House Ads,personalization,English,False
a10227,1/16/18,House Ads,personalization,English,False
a10228,1/16/18,House Ads,personalization,English,False
a10229,1/16/18,House Ads,personalization,English,False
a10230,1/16/18,Push,personalization,English,False
a10231,1/17/18,House Ads,personalization,English,False
a10232,1/17/18,House Ads,personalization,English,False
a10233,1/17/18,House Ads,personalization,English,False
a10234,1/17/18,Push,personalization,English,False
a10235,1/17/18,Facebook,personalization,English,False
a10236,1/17/18,Instagram,personalization,English,False
a10237,1/17/18,Instagram,personalization,English,False
a10238,1/18/18,Facebook,personalization,English,False
a10239,1/18/18,House Ads,personalization,English,False
a10240,1/18/18,House Ads,personalization,English,False
a10241,1/18/18,House Ads,personalization,English,False
a10242,1/18/18,House Ads,personalization,English,False
a10243,1/18/18,Push,personalization,English,False
a10244,1/18/18,House Ads,personalization,English,False
a10245,1/19/18,House Ads,personalization,English,False
a10246,1/19/18,House Ads,personalization,English,False
a10247,1/19/18,Push,personalization,English,False
a10248,1/19/18,Facebook,personalization,English,False
a10249,1/19/18,Instagram,personalization,English,False
a10250,1/19/18,Instagram,personalization,English,False
a10251,1/19/18,Facebook,personalization,English,False
a10252,1/20/18,House Ads,personalization,English,False
a10253,1/20/18,House Ads,personalization,English,False
a10254,1/20/18,House Ads,personalization,English,False
a10255,1/20/18,House Ads,personalization,English,False
a10256,1/20/18,Push,personalization,English,False
a10257,1/20/18,House Ads,personalization,English,False
a10258,1/20/18,House Ads,personalization,English,False
a10259,1/21/18,House Ads,personalization,English,False
a10260,1/21/18,Push,personalization,English,False
a10261,1/21/18,Facebook,personalization,English,False
a10262,1/26/18,Instagram,personalization,English,False
a10263,1/26/18,Instagram,personalization,English,False
a10264,1/27/18,Facebook,personalization,English,False
a10265,1/27/18,House Ads,personalization,English,False
a10266,1/27/18,House Ads,personalization,English,False
a10267,1/27/18,House Ads,personalization,English,False
a10268,1/27/18,House Ads,personalization,English,False
a10269,1/27/18,Push,personalization,English,False
a10270,1/27/18,House Ads,personalization,English,False
a10271,1/28/18,House Ads,personalization,English,False
a10272,1/28/18,House Ads,personalization,English,False
a10273,1/28/18,Push,personalization,English,False
a10274,1/28/18,Facebook,personalization,English,False
a10275,1/28/18,Instagram,personalization,English,False
a10276,1/28/18,Instagram,personalization,English,False
a10277,1/28/18,Facebook,personalization,English,False
a10278,1/29/18,House Ads,personalization,English,False
a10279,1/29/18,House Ads,personalization,English,False
a10280,1/29/18,House Ads,personalization,English,False
a10281,1/29/18,House Ads,personalization,English,False
a10282,1/29/18,Push,personalization,English,False
a10283,1/29/18,House Ads,personalization,English,False
a10284,1/29/18,House Ads,personalization,English,False
a10285,1/30/18,House Ads,personalization,English,False
a10286,1/30/18,Push,personalization,English,False
a10287,1/30/18,Facebook,personalization,English,False
a10288,1/30/18,Instagram,personalization,English,False
a10289,1/30/18,Instagram,personalization,English,False
a10290,1/30/18,Facebook,personalization,English,False
a10291,1/30/18,House Ads,personalization,English,False
a10292,1/31/18,House Ads,personalization,English,False
a10293,1/31/18,House Ads,personalization,English,False
a10294,1/31/18,House Ads,personalization,English,False
a10295,1/31/18,Push,personalization,English,False
a10296,1/31/18,House Ads,personalization,English,False
a10297,1/31/18,House Ads,personalization,English,False
a10298,1/31/18,House Ads,personalization,English,False
a10299,1/1/18,Push,personalization,English,False
a10300,1/1/18,Facebook,personalization,English,False
a10301,1/1/18,Instagram,personalization,English,False
a10302,1/1/18,Instagram,personalization,English,False
a10303,1/1/18,Facebook,personalization,English,False
a10304,1/1/18,House Ads,personalization,English,False
a10305,1/1/18,House Ads,personalization,English,False
a10306,1/2/18,House Ads,personalization,English,False
a10307,1/2/18,House Ads,personalization,English,False
a10308,1/2/18,Push,personalization,English,False
a10309,1/2/18,House Ads,personalization,English,False
a10310,1/2/18,House Ads,personalization,English,False
a10311,1/2/18,House Ads,personalization,English,False
a10312,1/2/18,Push,personalization,English,False
a10313,1/3/18,Facebook,personalization,English,False
a10314,1/3/18,Instagram,personalization,English,False
a10315,1/3/18,Instagram,personalization,English,False
a10316,1/3/18,Facebook,personalization,English,False
a10317,1/3/18,House Ads,personalization,English,False
a10318,1/3/18,House Ads,personalization,English,False
a10319,1/3/18,House Ads,personalization,English,False
a10320,1/4/18,House Ads,personalization,English,False
a10321,1/4/18,Push,personalization,English,False
a10322,1/4/18,House Ads,personalization,English,False
a10323,1/4/18,House Ads,personalization,English,False
a10324,1/4/18,House Ads,personalization,English,False
a10325,1/4/18,Push,personalization,English,False
a10326,1/4/18,Facebook,personalization,English,False
a10327,1/5/18,Instagram,personalization,English,False
a10328,1/5/18,Instagram,personalization,English,False
a10329,1/5/18,Facebook,personalization,English,False
a10330,1/5/18,House Ads,personalization,English,False
a10331,1/5/18,House Ads,personalization,English,False
a10332,1/5/18,House Ads,personalization,English,False
a10333,1/5/18,House Ads,personalization,English,False
a10334,1/6/18,Push,personalization,English,False
a10335,1/6/18,House Ads,personalization,English,False
